"","disclosure_year","disclosure_date","transaction_date","owner","ticker","asset_description","type","amount","representative","district","ptr_link","cap_gains_over_200_usd","lower_amount","upper_amount","symbol","pps_open","pps_high","pps_low","pps_close","sector","industry","fte","country","state","zip"
"258",2020,"01/07/2021",2020-11-24,"dependent","ADBE","ADOBE INC","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"ADBE",461.410004,464.48999,456.679993,462.700012,"Technology","Software—Infrastructure",25988,"United States","CA","95110-2704"
"259",2020,"01/07/2021",2020-11-30,"dependent","BDX","BECTON DICKINSON & COMPANY","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"BDX",224.468292,229.16098,224.360977,229.112198,"Healthcare","Medical Instruments & Supplies",75000,"United States","NJ","07417-1880"
"260",2020,"01/07/2021",2020-11-27,"dependent","BDX","BECTON DICKINSON & COMPANY","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"BDX",222.731705,223.902435,220.63414,223.37561,"Healthcare","Medical Instruments & Supplies",75000,"United States","NJ","07417-1880"
"261",2020,"01/07/2021",2020-11-12,"dependent","ADBE","ADOBE INC","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"ADBE",473.48999,474.929993,461.149994,462.579987,"Technology","Software—Infrastructure",25988,"United States","CA","95110-2704"
"262",2020,"01/07/2021",2020-11-19,"self","MUR","MURPHY OIL","purchase","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,100001,250000,"MUR",9.22,9.83,9.15,9.79,"Energy","Oil & Gas E&P",696,"United States","TX","77024"
"263",2020,"01/07/2021",2020-11-04,"self","CW","CURTISS-WRIGHT CORPORATION","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"CW",91.129997,94.599998,89.370003,93.040001,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"264",2020,"01/07/2021",2020-11-13,"self","MRK","MERCK& COMPANY INC","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"MRK",76.564888,78.101143,76.068703,77.375954,"Healthcare","Drug Manufacturers—General",67000,"United States","NJ","07033"
"265",2020,"01/07/2021",2020-11-02,"self","CW","CURTISS-WRIGHT CORP","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"CW",86.019997,90.419998,85.440002,89.830002,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"266",2020,"01/07/2021",2020-11-29,"self","NFG","NATIONAL FUEL GAS COMPANY","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"267",2020,"01/07/2021",2020-11-03,"self","CW","CURTISS WRIGHT CORP","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"CW",91.129997,92.989998,90.339996,92.300003,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"268",2020,"01/07/2021",2020-10-29,"self","NFG","NATIONAL FUEL GAS COMPANY","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"NFG",39.290001,39.970001,38.220001,39.810001,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"269",2020,"01/07/2021",2020-11-03,"self","CW","CURTISS WRIGHT CORP","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"CW",91.129997,92.989998,90.339996,92.300003,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"270",2020,"01/07/2021",2020-11-02,"self","NFG","NATIONAL FUEL GAS COMPANY","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"NFG",40.450001,40.709999,39.830002,40.419998,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"271",2020,"01/07/2021",2020-11-05,"self","CW","CURTISS-WRIGHT CORP","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"CW",93.629997,97.099998,93.629997,96.139999,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"272",2020,"01/07/2021",2020-11-20,"self","MUR","MURPHY OIL","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"MUR",9.76,9.94,9.51,9.53,"Energy","Oil & Gas E&P",696,"United States","TX","77024"
"273",2020,"01/07/2021",2020-11-13,"self","NFG","NATIONAL FUEL GAS COMPANY","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"NFG",40.959999,42.02,40.869999,41.900002,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"274",2020,"01/07/2021",2020-11-03,"self","NFG","NATIONAL FUEL GAS COMPANY","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"NFG",40.869999,41.689999,40.869999,41.34,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"275",2020,"01/07/2021",2020-11-16,"self","NFG","NATIONAL FUEL GAS COMPANY","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"NFG",42.369999,42.549999,41.779999,42.220001,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"276",2020,"01/07/2021",2020-11-02,"self","BKR","BAKER HUGHES COMPANY A GE COMPANY","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"BKR",15,15.93,14.8,15.71,"Energy","Oil & Gas Equipment & Services",55000,"United States","TX","77073-5101"
"277",2020,"01/07/2021",2020-11-17,"self","CVS","CVS HEALTH CORP","sale_full","$250,001 - $500,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,250001,5e+05,"CVS",68.25,68.720001,66.650002,67.139999,"Healthcare","Healthcare Plans",216000,"United States","RI","02895"
"278",2020,"01/07/2021",2020-11-02,"self","KR","KROGER","sale_full","$250,001 - $500,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,250001,5e+05,"KR",32.490002,32.529999,31.74,32.060001,"Consumer Defensive","Grocery Stores",420000,"United States","OH","45202-1100"
"279",2020,"01/07/2021",2020-11-19,"dependent","MUR","MURPHY OIL","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"MUR",9.22,9.83,9.15,9.79,"Energy","Oil & Gas E&P",696,"United States","TX","77024"
"280",2020,"01/07/2021",2020-11-04,"dependent","CW","CURTISS-WRIGHT CORP","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"CW",91.129997,94.599998,89.370003,93.040001,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"281",2020,"01/07/2021",2020-11-13,"dependent","MRK","MERCK & CO INC","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,15001,50000,"MRK",76.564888,78.101143,76.068703,77.375954,"Healthcare","Drug Manufacturers—General",67000,"United States","NJ","07033"
"282",2020,"01/07/2021",2020-11-02,"dependent","CW","CURTISS-WRIGHT CORP","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"CW",86.019997,90.419998,85.440002,89.830002,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"283",2020,"01/07/2021",2020-10-29,"dependent","NFG","NATIONAL FUEL GAS","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"NFG",39.290001,39.970001,38.220001,39.810001,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"284",2020,"01/07/2021",2020-11-03,"dependent","CW","CURTISS-WRIGHT CORP","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"CW",91.129997,92.989998,90.339996,92.300003,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"285",2020,"01/07/2021",2020-11-02,"dependent","NFG","NATIONAL FUEL GAS","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"NFG",40.450001,40.709999,39.830002,40.419998,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"286",2020,"01/07/2021",2020-11-05,"dependent","CW","CURTISS-WRIGHT CORP","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"CW",93.629997,97.099998,93.629997,96.139999,"Industrials","Specialty Industrial Machinery",7800,"United States","NC","28036"
"287",2020,"01/07/2021",2020-11-20,"dependent","MUR","MURPHY OIL","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"MUR",9.76,9.94,9.51,9.53,"Energy","Oil & Gas E&P",696,"United States","TX","77024"
"288",2020,"01/07/2021",2020-11-13,"dependent","NFG","NATIONAL FUEL GAS","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"NFG",40.959999,42.02,40.869999,41.900002,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"289",2020,"01/07/2021",2020-11-03,"dependent","NFG","NATIONAL FUEL GAS","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"NFG",40.869999,41.689999,40.869999,41.34,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"290",2020,"01/07/2021",2020-11-16,"dependent","NFG","NATIONAL FUEL GAS","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"NFG",42.369999,42.549999,41.779999,42.220001,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"291",2020,"01/07/2021",2020-11-17,"dependent","BKR","BAKER HUGHES, A GE COMPANY","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,1001,15000,"BKR",18.440001,19.4,18.32,19.26,"Energy","Oil & Gas Equipment & Services",55000,"United States","TX","77073-5101"
"292",2020,"01/07/2021",2020-11-17,"dependent","CVS","CVS HEALTH CORP","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"CVS",68.25,68.720001,66.650002,67.139999,"Healthcare","Healthcare Plans",216000,"United States","RI","02895"
"293",2020,"01/07/2021",2020-11-02,"dependent","KR","KROGER CO","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf",FALSE,50001,1e+05,"KR",32.490002,32.529999,31.74,32.060001,"Consumer Defensive","Grocery Stores",420000,"United States","OH","45202-1100"
"294",2021,"03/02/2021",2021-02-08,"self","GOOGL","Alphabet Inc - Class A","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"GOOGL",2100,2115,2063.350098,2084.52002,"Communication Services","Internet Content & Information",163906,"United States","CA","94043"
"295",2021,"03/02/2021",2021-02-08,"self","CLNE","Clean Energy Fuels Corp","purchase","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"CLNE",16.860001,18.42,16,17.870001,"Energy","Oil & Gas Refining & Marketing",482,"United States","CA","92660"
"296",2021,"03/02/2021",2021-02-08,"self","CLNE","Clean Energy Fuels Corp","purchase","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"CLNE",16.860001,18.42,16,17.870001,"Energy","Oil & Gas Refining & Marketing",482,"United States","CA","92660"
"297",2021,"03/02/2021",2021-02-08,"self","CCEP","Coca-Cola European Partners plc Ord Shares","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"CCEP",49.860001,51.27,49.77,50.810001,"Consumer Defensive","Beverages—Non-Alcoholic",22000,"United Kingdom",NA,"UB8 1EZ"
"298",2021,"03/02/2021",2021-02-08,"self","CCEP","Coca-Cola European Partners plc Ord Shares","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"CCEP",49.860001,51.27,49.77,50.810001,"Consumer Defensive","Beverages—Non-Alcoholic",22000,"United Kingdom",NA,"UB8 1EZ"
"299",2021,"03/02/2021",2021-02-08,"self","HD","Home Depot Inc","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"HD",279.690002,280.420013,276.890015,280.029999,"Consumer Cyclical","Home Improvement Retail",490600,"United States","GA","30339"
"300",2021,"03/02/2021",2021-02-08,"self","HD","Home Depot Inc","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"HD",279.690002,280.420013,276.890015,280.029999,"Consumer Cyclical","Home Improvement Retail",490600,"United States","GA","30339"
"301",2021,"03/02/2021",2021-02-08,"self","SPG","Simon Property Group Inc","purchase","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"SPG",97.599998,99.470001,96.660004,98.940002,"Real Estate","REIT—Retail",2400,"United States","IN","46204"
"302",2021,"03/02/2021",2021-02-08,"self","SPG","Simon Property Group Inc","purchase","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"SPG",97.599998,99.470001,96.660004,98.940002,"Real Estate","REIT—Retail",2400,"United States","IN","46204"
"303",2021,"03/02/2021",2021-02-08,"self","STT","State Street Corporation","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"STT",75.260002,76.169998,74.809998,76.07,"Financial Services","Asset Management",39335,"United States","MA","02111"
"304",2021,"03/02/2021",2021-02-08,"self","TSM","Taiwan Semiconductor Manuf Company","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"TSM",128.699997,133.25,128.699997,132.550003,"Technology","Semiconductors",54193,"Taiwan",NA,"300096"
"305",2021,"03/02/2021",2021-02-08,"self","TSM","Taiwan Semiconductor Manuf Company","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018307.pdf",FALSE,1001,15000,"TSM",128.699997,133.25,128.699997,132.550003,"Technology","Semiconductors",54193,"Taiwan",NA,"300096"
"306",2022,"02/18/2022",2022-01-28,"joint","ABBV","AbbVie Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf",FALSE,1001,15000,"ABBV",135.990005,137.979996,134.600006,137.919998,"Healthcare","Drug Manufacturers—General",50000,"United States","IL","60064-6400"
"307",2022,"02/18/2022",2022-01-31,"joint","AMD","Advanced Micro Devices Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf",FALSE,1001,15000,"AMD",107.93,114.309998,106.900002,114.25,"Technology","Semiconductors",15500,"United States","CA","95054"
"308",2022,"02/18/2022",2022-01-26,"joint","AMD","Advanced Micro Devices Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf",FALSE,1001,15000,"AMD",114.550003,117.160004,108.629997,110.709999,"Technology","Semiconductors",15500,"United States","CA","95054"
"309",2022,"02/18/2022",2022-01-31,"joint","ALGN","Align Technology Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf",FALSE,1001,15000,"ALGN",479.220001,498.690002,478,494.959991,"Healthcare","Medical Devices",22540,"United States","AZ","85281"
"310",2022,"02/18/2022",2022-01-26,"joint","ASML","ASML Holding NV New York Registry Shares","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf",FALSE,1001,15000,"ASML",661.630005,679.380005,644.659973,653.26001,"Technology","Semiconductor Equipment & Materials",30861,"Netherlands",NA,"5504 DR"
"311",2022,"02/18/2022",2022-01-10,"joint","BIIB","Biogen Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf",FALSE,1001,15000,"BIIB",232.75,235.550003,230.539993,235.309998,"Healthcare","Drug Manufacturers—General",9610,"United States","MA","02142"
